Gene1,Gene2,Score
JUNB,MAPK9,137.0
JUNB,TBC1D5,136.0
JUNB,MEMO1,135.0
JUNB,TMEM164,133.0
JUNB,KAT7,133.0
JUNB,SIAE,132.0
JUNB,CD48,132.0
JUNB,TBL3,131.0
JUNB,PLXNC1,131.0
JUNB,P2RX4,129.0
JUNB,CYB5R3,129.0
JUNB,ZFP266,128.0
JUNB,PPME1,126.0
JUNB,INPP5K,125.0
JUNB,KLHL24,124.0
JUNB,SLC39A6,123.0
JUNB,SCFD1,118.0
JUNB,DHRS3,117.0
JUNB,PQLC3,116.0
JUNB,SLC35A1,115.0
JUNB,PLIN2,115.0
JUNB,FLCN,115.0
JUNB,EIF1AD,115.0
JUNB,DCAF13,115.0
JUNB,RAB18,113.0
JUNB,PAK1,112.0
JUNB,DNAJC11,111.0
JUNB,MINDY1,110.0
JUNB,MAN2B2,110.0
JUNB,ARL6IP6,110.0
JUNB,COG6,109.0
JUNB,CNOT10,109.0
JUNB,CERS4,109.0
JUNB,CHMP7,108.0
JUNB,AFF4,108.0
JUNB,AP1G2,107.0
JUNB,RNF6,104.0
JUNB,NDE1,104.0
JUNB,MSANTD4,104.0
JUNB,BTBD9,104.0
JUNB,UNC93B1,102.0
JUNB,PREP,101.0
JUNB,NDFIP2,101.0
JUNB,DNPEP,101.0
JUNB,APEH,101.0
JUNB,SSH3,220.0
NOTCH1,PAFAH2,1735.0
NOTCH1,UNK,1752.0
NOTCH1,ZFP1,1549.0
NOTCH1,TMEM43,1311.0
NOTCH1,NCLN,1053.0
NOTCH1,PPCDC,1527.0
NOTCH1,RANGAP1,1366.0
NOTCH1,HBP1,1133.0
NOTCH1,EDEM2,1331.0
NOTCH1,KPNA3,1262.0
NOTCH1,ABCB8,1282.0
NOTCH1,VIPAS39,1409.0
NOTCH1,TMEM129,1110.0
NOTCH1,ZUP1,1086.0
NOTCH1,LCK,1243.0
NOTCH1,MINDY1,1293.0
NOTCH1,DNM1L,1086.0
NOTCH1,CNOT10,989.0
NOTCH1,ABRAXAS2,1021.0
NOTCH1,STK25,947.0
NOTCH1,INPP5B,1476.0
NOTCH1,CDK19,826.0
NOTCH1,CDCA4,979.0
NOTCH1,SNAPC3,682.0
NOTCH1,MAU2,1013.0
NOTCH1,CUL4A,944.0
NOTCH1,CD82,722.0
NOTCH1,PAFAH1B2,678.0
NOTCH1,TIMM29,626.0
NOTCH1,PPME1,651.0
NOTCH1,PPIL4,495.0
NOTCH1,CLCN4,332.0
NOTCH1,ADO,550.0
NOTCH1,ZFP24,677.0
NOTCH1,FOXRED1,556.0
NOTCH1,CRBN,441.0
NOTCH1,SESN1,421.0
NOTCH1,SLC35B4,467.0
NOTCH1,PON2,430.0
NOTCH1,PRMT7,586.0
NOTCH1,AHCYL1,494.0
NOTCH1,WARS,422.0
NOTCH1,TMEM206,400.0
NOTCH1,SNRNP200,356.0
NOTCH1,PXK,319.0
NOTCH1,SMU1,385.0
NOTCH1,ITSN1,321.0
NOTCH1,DUS1L,493.0
NOTCH1,POLE3,360.0
NOTCH1,ELMO2,490.0
NOTCH1,CLPTM1L,414.0
NOTCH1,GALK2,262.0
NOTCH1,KAT7,328.0
NOTCH1,DUSP6,447.0
NOTCH1,CHORDC1,348.0
NOTCH1,ABHD4,398.0
NOTCH1,FDFT1,474.0
NOTCH1,NT5C3,258.0
NOTCH1,JPT2,443.0
NOTCH1,ZFP869,381.0
NOTCH1,CHD9,337.0
NOTCH1,XPC,404.0
NOTCH1,FBH1,351.0
NOTCH1,MRPL37,287.0
NOTCH1,DNAJC11,245.0
NOTCH1,COPS8,305.0
NOTCH1,ANAPC2,382.0
NOTCH1,TCTA,244.0
NOTCH1,UBA5,386.0
NOTCH1,PIGQ,443.0
NOTCH1,CDC42SE2,400.0
NOTCH1,KIF23,404.0
NOTCH1,ZFP386,407.0
NOTCH1,MCM4,388.0
NOTCH1,CYB5R3,329.0
NOTCH1,AKAP8L,418.0
NOTCH1,FZR1,216.0
NOTCH1,THUMPD3,280.0
NOTCH1,SPTLC2,347.0
NOTCH1,PSMF1,214.0
NOTCH1,TMOD3,439.0
NOTCH1,AKTIP,417.0
NOTCH1,REXO4,451.0
NOTCH1,BAP1,274.0
NOTCH1,ZFP68,383.0
NOTCH1,CEP68,331.0
NOTCH1,FAR1,333.0
NOTCH1,MSMO1,332.0
NOTCH1,RHOT1,328.0
NOTCH1,POR,356.0
NOTCH1,ERLIN2,325.0
NOTCH1,TPST2,320.0
NOTCH1,IDH1,357.0
NOTCH1,INPP5K,259.0
NOTCH1,ZFP263,191.0
NOTCH1,LAX1,259.0
NOTCH1,AW549877,253.0
NOTCH1,POLR1B,198.0
NOTCH1,KLF10,246.0
NOTCH1,MTMR14,316.0
NOTCH1,MEF2A,258.0
NOTCH1,ATP9B,230.0
NOTCH1,RFC5,333.0
NOTCH1,ZFP110,270.0
NOTCH1,MCM5,310.0
NOTCH1,HIST1H1C,258.0
NOTCH1,NUBP2,250.0
NOTCH1,USP3,286.0
NOTCH1,STAT1,280.0
NOTCH1,FLCN,299.0
NOTCH1,MAPK9,299.0
NOTCH1,TMX3,219.0
NOTCH1,KLC4,237.0
NOTCH1,GOLPH3L,296.0
NOTCH1,ALDH6A1,226.0
NOTCH1,ABL1,169.0
NOTCH1,XAB2,215.0
NOTCH1,HARS2,191.0
NOTCH1,HARS,191.0
NOTCH1,CDK17,308.0
NOTCH1,CDIP1,416.0
NOTCH1,SPECC1L,324.0
NOTCH1,VPS26C,162.0
NOTCH1,TRP53BP1,260.0
NOTCH1,CDS2,268.0
NOTCH1,FIG4,272.0
NOTCH1,DCAF11,259.0
NOTCH1,NDOR1,273.0
NOTCH1,TBL3,217.0
NOTCH1,MORC3,271.0
NOTCH1,RDH11,347.0
NOTCH1,OTULINL,250.0
NOTCH1,RPA1,252.0
NOTCH1,CNOT7,285.0
NOTCH1,PPAT,202.0
NOTCH1,NMT2,253.0
NOTCH1,RNF139,213.0
NOTCH1,IRF9,197.0
NOTCH1,COA5,193.0
NOTCH1,TNPO1,250.0
NOTCH1,PTDSS1,256.0
NOTCH1,BPGM,259.0
NOTCH1,ZMYM2,285.0
NOTCH1,WDR73,253.0
NOTCH1,TOX4,197.0
NOTCH1,TCP11L2,268.0
NOTCH1,NELFB,225.0
NOTCH1,PSMD5,252.0
NOTCH1,DLST,200.0
NOTCH1,RANBP3,244.0
NOTCH1,ETFBKMT,231.0
NOTCH1,NUDCD3,217.0
NOTCH1,STXBP4,258.0
NOTCH1,CYLD,233.0
NOTCH1,MSH6,180.0
NOTCH1,NRBP1,254.0
NOTCH1,GUF1,183.0
NOTCH1,ARAP1,174.0
NOTCH1,PLEKHO2,297.0
NOTCH1,MSANTD4,225.0
NOTCH1,GPCPD1,238.0
NOTCH1,WDR45B,229.0
NOTCH1,KLHL24,186.0
NOTCH1,MED16,192.0
NOTCH1,GOLT1B,203.0
NOTCH1,RAB18,238.0
NOTCH1,WDR4,179.0
NOTCH1,MYSM1,262.0
NOTCH1,CALCRL,218.0
NOTCH1,STARD4,224.0
NOTCH1,CMTM6,229.0
NOTCH1,STX5A,233.0
NOTCH1,RNF6,199.0
NOTCH1,GNAI3,164.0
NOTCH1,FAM76B,215.0
NOTCH1,ARL6IP6,232.0
NOTCH1,USP8,153.0
NOTCH1,PLAA,245.0
NOTCH1,SMPD2,207.0
NOTCH1,PTPN22,153.0
NOTCH1,WBP1L,226.0
NOTCH1,NEK9,159.0
NOTCH1,MYLIP,252.0
NOTCH1,SLC25A46,223.0
NOTCH1,PNPLA8,239.0
NOTCH1,SERINC1,217.0
NOTCH1,NDEL1,162.0
NOTCH1,NAGA,226.0
NOTCH1,CEP70,245.0
NOTCH1,GMCL1,149.0
NOTCH1,SPTLC1,233.0
NOTCH1,4833439L19RIK,146.0
NOTCH1,DNPEP,212.0
NOTCH1,RELT,249.0
NOTCH1,MTFR1,197.0
NOTCH1,ZFP655,167.0
NOTCH1,MPND,207.0
NOTCH1,COPB2,157.0
NOTCH1,ANKFY1,209.0
NOTCH1,ARHGAP1,218.0
NOTCH1,RGS2,197.0
NOTCH1,GTF2H1,176.0
NOTCH1,SACM1L,208.0
NOTCH1,LONP2,156.0
NOTCH1,EXD2,191.0
NOTCH1,LPCAT3,192.0
NOTCH1,PREP,246.0
NOTCH1,SLC12A6,220.0
NOTCH1,SIAE,201.0
NOTCH1,COQ8A,187.0
NOTCH1,USP37,181.0
NOTCH1,PPP6C,135.0
NOTCH1,SEH1L,184.0
NOTCH1,METAP1,185.0
NOTCH1,ABTB1,190.0
NOTCH1,ZDHHC6,214.0
NOTCH1,TRAPPC9,219.0
NOTCH1,FBXO21,219.0
NOTCH1,ZFP512,192.0
NOTCH1,ACSL3,196.0
NOTCH1,POLD1,192.0
NOTCH1,EIF1AD,148.0
NOTCH1,NEK7,184.0
NOTCH1,YTHDF3,185.0
NOTCH1,PJA2,185.0
NOTCH1,IARS,127.0
NOTCH1,CTSC,129.0
NOTCH1,TRMT2A,142.0
NOTCH1,PLBD2,187.0
NOTCH1,PTTG1IP,174.0
NOTCH1,TMEM175,128.0
NOTCH1,HMGCS1,177.0
NOTCH1,ZFP62,177.0
NOTCH1,SLA2,173.0
NOTCH1,SCFD1,182.0
NOTCH1,RMND5A,174.0
NOTCH1,ANKS3,179.0
NOTCH1,SQLE,210.0
NOTCH1,ZZZ3,172.0
NOTCH1,NADK,206.0
NOTCH1,LDAH,179.0
NOTCH1,MAP2K5,180.0
NOTCH1,CLPX,184.0
NOTCH1,HERC4,195.0
NOTCH1,RASSF5,170.0
NOTCH1,CHMP7,164.0
NOTCH1,UBE2G2,176.0
NOTCH1,PACSIN2,194.0
NOTCH1,GANAB,170.0
NOTCH1,AIG1,170.0
NOTCH1,OAT,166.0
NOTCH1,KIZ,163.0
NOTCH1,CUL3,171.0
NOTCH1,PSTPIP1,166.0
NOTCH1,MLLT3,167.0
NOTCH1,MAN1A,167.0
NOTCH1,IER5,164.0
NOTCH1,RABGGTB,158.0
NOTCH1,D10WSU102E,189.0
NOTCH1,BTG2,158.0
NOTCH1,SLC30A5,157.0
NOTCH1,CUL2,155.0
NOTCH1,SLC35A1,154.0
NOTCH1,MAP2K1,190.0
NOTCH1,FCHSD2,164.0
NOTCH1,EXOC3,167.0
NOTCH1,TAF12,157.0
NOTCH1,MTREX,144.0
NOTCH1,ANAPC4,156.0
NOTCH1,KLHL6,155.0
NOTCH1,HIPK1,170.0
NOTCH1,TMEM168,113.0
NOTCH1,PRKACB,171.0
NOTCH1,GSKIP,168.0
NOTCH1,VPS33B,156.0
NOTCH1,ATG12,150.0
NOTCH1,TMUB2,147.0
NOTCH1,ZFP451,200.0
NOTCH1,SOCS5,193.0
NOTCH1,PCMTD1,152.0
NOTCH1,AFG3L2,146.0
NOTCH1,GMFB,145.0
NOTCH1,RNF14,147.0
NOTCH1,TBC1D5,283.0
NOTCH1,UBA3,159.0
NOTCH1,SGPL1,162.0
NOTCH1,NFKBIA,144.0
NOTCH1,MCM3,143.0
NOTCH1,CTDSP2,142.0
NOTCH1,CYP51,149.0
NOTCH1,NSDHL,157.0
NOTCH1,ABHD16A,152.0
NOTCH1,DDHD2,174.0
NOTCH1,CRNKL1,142.0
NOTCH1,SLC35A4,143.0
NOTCH1,PPT1,163.0
NOTCH1,WDR75,138.0
NOTCH1,SNX30,154.0
NOTCH1,ZFP871,136.0
NOTCH1,CHMP3,137.0
NOTCH1,MFSD1,152.0
NOTCH1,FAM136A,156.0
NOTCH1,CHP1,146.0
NOTCH1,TARS,144.0
NOTCH1,ZMYM3,139.0
NOTCH1,BCLAF3,140.0
NOTCH1,GBP3,142.0
NOTCH1,ACLY,140.0
NOTCH1,SWAP70,140.0
NOTCH1,USP18,142.0
NOTCH1,RNF115,147.0
NOTCH1,RBL2,154.0
NOTCH1,ITFG1,145.0
NOTCH1,FADS1,163.0
NOTCH1,OXR1,139.0
NOTCH1,VPS4B,140.0
NOTCH1,EZR,132.0
NOTCH1,ARL8B,152.0
NOTCH1,TFG,165.0
NOTCH1,FBXW5,138.0
NOTCH1,MAST3,127.0
NOTCH1,FAM168B,131.0
NOTCH1,WDR6,129.0
NOTCH1,MCFD2,131.0
NOTCH1,DRAM2,168.0
NOTCH1,CEPT1,168.0
NOTCH1,VPS11,243.0
NOTCH1,TOPORS,129.0
NOTCH1,ARMC8,130.0
NOTCH1,MBTPS1,124.0
NOTCH1,BIRC2,121.0
NOTCH1,PLD3,123.0
NOTCH1,COLGALT1,134.0
NOTCH1,POT1A,130.0
NOTCH1,PRKCH,128.0
NOTCH1,AFF4,121.0
NOTCH1,TVP23B,133.0
NOTCH1,LEPROT,120.0
NOTCH1,NCEH1,116.0
NOTCH1,IFNAR1,116.0
NOTCH1,CROT,162.0
NOTCH1,ARHGAP18,118.0
NOTCH1,VAMP3,117.0
NOTCH1,DNAJC10,133.0
NOTCH1,TESPA1,122.0
NOTCH1,RCN2,149.0
NOTCH1,VPS35,118.0
NOTCH1,RNF2,116.0
NOTCH1,CSTF2,120.0
NOTCH1,ANKRD46,123.0
NOTCH1,ZFP397,119.0
NOTCH1,SC5D,119.0
NOTCH1,HMG20A,113.0
NOTCH1,NGLY1,132.0
NOTCH1,TSPAN14,109.0
NOTCH1,SLC39A6,116.0
NOTCH1,ELP2,116.0
NOTCH1,CNRIP1,215.0
NOTCH1,PWP1,113.0
NOTCH1,WDR5,125.0
NOTCH1,PHAX,122.0
NOTCH1,ZDHHC20,133.0
NOTCH1,GARS,120.0
NOTCH1,RARS,109.0
NOTCH1,DCAF13,115.0
NOTCH1,TBC1D15,112.0
NOTCH1,PQLC3,205.0
NOTCH1,PCMTD2,125.0
NOTCH1,ARID5A,203.0
NOTCH1,NAE1,201.0
NOTCH1,LDHB,103.0
NOTCH1,RNF13,108.0
NOTCH1,CASP2,108.0
NOTCH1,SLC39A11,105.0
NOTCH1,H1F0,192.0
NOTCH1,ZFP157,102.0
NOTCH1,ILVBL,101.0
NOTCH1,BTBD9,105.0
NOTCH1,ADCK1,186.0
NOTCH1,TBXA2R,110.0
NOTCH1,VPS41,183.0
NOTCH1,GNG11,177.0
NOTCH1,POLR2B,174.0
NOTCH1,SLC19A1,173.0
NOTCH1,IIGP1,173.0
NOTCH1,EYA1,172.0
NOTCH1,APEH,167.0
NOTCH1,TRPC6,166.0
NOTCH1,PGLYRP2,166.0
NOTCH1,NDN,166.0
NOTCH1,IPO9,166.0
NOTCH1,PAPSS1,101.0
NOTCH1,MARCH5,161.0
NOTCH1,MAN2B2,160.0
NOTCH1,STRIP1,159.0
NOTCH1,ARF3,159.0
NOTCH1,RAB32,156.0
NOTCH1,ABI1,156.0
NOTCH1,ATP13A2,154.0
NOTCH1,ZFP35,153.0
NOTCH1,AAR2,153.0
NOTCH1,SH3BP5,152.0
NOTCH1,DDX1,151.0
NOTCH1,CRK,150.0
NOTCH1,RNF38,149.0
NOTCH1,PYGL,148.0
NOTCH1,SMAD2,159.0
NOTCH1,EXOC2,144.0
NOTCH1,TMEM263,142.0
NOTCH1,RASA3,141.0
NOTCH1,HERPUD1,141.0
NOTCH1,COG6,138.0
NOTCH1,TRIM35,136.0
NOTCH1,ADAMTS10,136.0
NOTCH1,RNASE6,135.0
NOTCH1,MYO5A,135.0
NOTCH1,UTP4,133.0
NOTCH1,HEXA,133.0
NOTCH1,DPP4,133.0
NOTCH1,PCYT2,130.0
NOTCH1,LAP3,129.0
NOTCH1,TMEM186,127.0
NOTCH1,GNS,127.0
NOTCH1,ATP13A1,127.0
NOTCH1,CHKA,126.0
NOTCH1,IL15,125.0
NOTCH1,CPQ,125.0
NOTCH1,TOLLIP,124.0
NOTCH1,COPB1,124.0
NOTCH1,RHOH,123.0
NOTCH1,PSAT1,123.0
NOTCH1,PPIC,123.0
NOTCH1,JUNB,121.0
NOTCH1,CAMK1,119.0
NOTCH1,ASAH1,119.0
NOTCH1,EPB41L4B,118.0
NOTCH1,POGLUT1,116.0
NOTCH1,METAP1D,116.0
NOTCH1,ABCF3,115.0
NOTCH1,TRIM44,113.0
NOTCH1,STAT2,112.0
NOTCH1,ATP6AP1,112.0
NOTCH1,ZFP715,111.0
NOTCH1,SETD2,111.0
NOTCH1,FLT3,111.0
NOTCH1,FAM120B,111.0
NOTCH1,ARHGAP25,111.0
NOTCH1,P2RX4,107.0
NOTCH1,NDFIP2,106.0
NOTCH1,IMPACT,106.0
NOTCH1,USP4,105.0
NOTCH1,STK17B,105.0
NOTCH1,SMPDL3A,105.0
NOTCH1,INPP1,105.0
NOTCH1,ANXA5,105.0
NOTCH1,TNFRSF21,102.0
NOTCH1,RASSF2,102.0
NOTCH1,HSDL1,102.0
NOTCH1,CYP4V3,102.0
NOTCH1,APLP2,102.0
NOTCH1,NCOA7,101.0
NOTCH1,IL12A,175.0
NOTCH1,SMAD3,159.0
RPA1,CEPT1,379.0
RPA1,LAX1,306.0
RPA1,FNTA,232.0
RPA1,CLCN4,201.0
RPA1,NEK6,214.0
RPA1,SMU1,198.0
RPA1,BIRC2,172.0
RPA1,YOD1,176.0
RPA1,DDX1,176.0
RPA1,CCL3,154.0
RPA1,ANKS3,142.0
RPA1,GIMAP1,126.0
RPA1,GMFB,111.0
SATB1,ARHGAP1,1248.0
SATB1,PTPN22,1076.0
SATB1,ABHD4,2687.0
SATB1,UBA5,1070.0
SATB1,RNF145,895.0
SATB1,TESPA1,801.0
SATB1,LCK,1024.0
SATB1,DHRS3,1506.0
SATB1,ALG2,648.0
SATB1,KIDINS220,781.0
SATB1,FIG4,1432.0
SATB1,TOX4,492.0
SATB1,CHORDC1,673.0
SATB1,FARSB,801.0
SATB1,EIF1AD,911.0
SATB1,TES,778.0
SATB1,CCNG2,968.0
SATB1,ZFP1,647.0
SATB1,MSH6,571.0
SATB1,WDR75,544.0
SATB1,GALK2,534.0
SATB1,RMND5B,746.0
SATB1,SAMD9L,1098.0
SATB1,PIK3CG,811.0
SATB1,DUS1L,725.0
SATB1,NT5C3,665.0
SATB1,HMG20A,473.0
SATB1,MTREX,832.0
SATB1,ADAMTS10,576.0
SATB1,LCP2,1263.0
SATB1,SNRNP200,571.0
SATB1,SLC2A3,634.0
SATB1,STAP1,644.0
SATB1,LAX1,597.0
SATB1,PDCL,1014.0
SATB1,TMC6,414.0
SATB1,RANGAP1,418.0
SATB1,STAT1,492.0
SATB1,TRIM30A,747.0
SATB1,PAFAH2,580.0
SATB1,CNOT10,388.0
SATB1,CAST,764.0
SATB1,COPG1,537.0
SATB1,IDH1,769.0
SATB1,VPS33B,456.0
SATB1,RASSF5,418.0
SATB1,HACD3,502.0
SATB1,XRCC5,581.0
SATB1,DUSP6,472.0
SATB1,TRAPPC9,801.0
SATB1,ZFP512,424.0
SATB1,SIAE,496.0
SATB1,PNPLA8,336.0
SATB1,ARAP1,459.0
SATB1,ERLIN2,576.0
SATB1,RAB18,631.0
SATB1,PRKACB,751.0
SATB1,AW549877,536.0
SATB1,KLHL24,916.0
SATB1,SCFD1,773.0
SATB1,REXO4,391.0
SATB1,EXD2,497.0
SATB1,ZFP35,419.0
SATB1,PGLYRP2,426.0
SATB1,CLCN4,354.0
SATB1,ZFP62,734.0
SATB1,PON2,441.0
SATB1,TMUB2,419.0
SATB1,USP8,621.0
SATB1,CNP,543.0
SATB1,TIMM29,283.0
SATB1,WDR41,437.0
SATB1,SLC35A1,388.0
SATB1,INO80D,368.0
SATB1,TARS,550.0
SATB1,METTL7A1,572.0
SATB1,CALU,486.0
SATB1,RNASEL,412.0
SATB1,RASAL3,404.0
SATB1,FCHSD2,436.0
SATB1,PPME1,652.0
SATB1,DNPEP,391.0
SATB1,DCAF13,594.0
SATB1,VWA5A,1154.0
SATB1,GMFB,431.0
SATB1,MEF2A,291.0
SATB1,ABHD17B,443.0
SATB1,1110059E24RIK,443.0
SATB1,ZFP869,300.0
SATB1,PIK3C3,809.0
SATB1,DYNC1LI2,520.0
SATB1,ZUP1,561.0
SATB1,MORC3,529.0
SATB1,CLPX,489.0
SATB1,OASL2,303.0
SATB1,PPP6C,281.0
SATB1,DNAJC11,265.0
SATB1,GBP3,277.0
SATB1,UBE2G2,368.0
SATB1,PPT1,948.0
SATB1,TSPAN14,580.0
SATB1,RIC8A,666.0
SATB1,TRMT2A,246.0
SATB1,PSD4,423.0
SATB1,MTMR14,422.0
SATB1,IRF9,318.0
SATB1,TMX3,470.0
SATB1,CEP70,644.0
SATB1,NCEH1,362.0
SATB1,ANKRD46,430.0
SATB1,USP3,359.0
SATB1,FAM120B,324.0
SATB1,COLGALT1,368.0
SATB1,DEF8,260.0
SATB1,RHOT1,326.0
SATB1,GDI1,402.0
SATB1,PSMF1,316.0
SATB1,MLLT3,333.0
SATB1,EYA2,271.0
SATB1,POR,245.0
SATB1,TMEM129,384.0
SATB1,VPS11,718.0
SATB1,DRAM2,422.0
SATB1,CEPT1,422.0
SATB1,ABI1,865.0
SATB1,LRMP,375.0
SATB1,DENND1C,268.0
SATB1,PLEKHO2,356.0
SATB1,PLIN3,229.0
SATB1,FAM136A,250.0
SATB1,KAT7,297.0
SATB1,KLHL6,355.0
SATB1,CLPTM1L,342.0
SATB1,ABCB8,439.0
SATB1,RABIF,410.0
SATB1,YTHDF3,286.0
SATB1,AHCYL1,291.0
SATB1,FOXRED1,433.0
SATB1,XPC,260.0
SATB1,VPS26C,262.0
SATB1,TBC1D9B,569.0
SATB1,BIRC2,283.0
SATB1,INPP5K,338.0
SATB1,CDS2,254.0
SATB1,STX5A,244.0
SATB1,UBA3,423.0
SATB1,CDK17,295.0
SATB1,TMEM173,448.0
SATB1,SLC27A1,311.0
SATB1,NMT2,337.0
SATB1,TCP11L2,263.0
SATB1,UCKL1,383.0
SATB1,ENTPD5,272.0
SATB1,CRBN,307.0
SATB1,TNPO1,259.0
SATB1,ARL8B,354.0
SATB1,RNF115,264.0
SATB1,ARID5A,227.0
SATB1,SH3BP5,291.0
SATB1,TBXA2R,312.0
SATB1,DOK2,304.0
SATB1,LGALS8,359.0
SATB1,ATP9B,360.0
SATB1,ABTB1,240.0
SATB1,CDK19,263.0
SATB1,SMAD5,300.0
SATB1,HARS2,257.0
SATB1,HARS,257.0
SATB1,ZDHHC6,356.0
SATB1,PPAT,193.0
SATB1,ATP2A3,265.0
SATB1,CMTM6,226.0
SATB1,PPP1R15A,316.0
SATB1,PLD3,272.0
SATB1,PSTPIP1,226.0
SATB1,CSTF2,372.0
SATB1,CD1D1,242.0
SATB1,CALCRL,352.0
SATB1,ADO,253.0
SATB1,TCTA,521.0
SATB1,GPR65,323.0
SATB1,BCLAF3,283.0
SATB1,HBP1,174.0
SATB1,OXR1,374.0
SATB1,DPH6,266.0
SATB1,POLE3,377.0
SATB1,ANXA5,290.0
SATB1,CHD9,307.0
SATB1,IFNAR1,464.0
SATB1,NUDCD3,230.0
SATB1,RGS1,524.0
SATB1,SC5D,450.0
SATB1,CTSC,245.0
SATB1,SLA,343.0
SATB1,CUL2,292.0
SATB1,TMEM168,251.0
SATB1,CD52,457.0
SATB1,CTSO,376.0
SATB1,NDFIP2,273.0
SATB1,TMEM71,264.0
SATB1,TSPAN6,354.0
SATB1,TMEM206,223.0
SATB1,BIRC3,246.0
SATB1,CHMP7,413.0
SATB1,CACFD1,289.0
SATB1,EXT2,595.0
SATB1,9530068E07RIK,285.0
SATB1,ANAPC4,299.0
SATB1,ARMC8,338.0
SATB1,RABGGTB,363.0
SATB1,CUL4A,240.0
SATB1,SWAP70,330.0
SATB1,LONP2,319.0
SATB1,MCM4,216.0
SATB1,RNF14,267.0
SATB1,CROT,217.0
SATB1,RNF2,296.0
SATB1,PRKAB1,381.0
SATB1,MAPK9,297.0
SATB1,ILVBL,317.0
SATB1,ZZZ3,209.0
SATB1,POT1A,350.0
SATB1,HIST1H1C,193.0
SATB1,TBC1D15,502.0
SATB1,ZFP655,355.0
SATB1,MED16,223.0
SATB1,GAA,234.0
SATB1,SAT1,247.0
SATB1,ARHGAP18,411.0
SATB1,LRRC8C,217.0
SATB1,WDR5,331.0
SATB1,PHAX,346.0
SATB1,CD69,247.0
SATB1,GUF1,328.0
SATB1,SP100,377.0
SATB1,ATP13A1,254.0
SATB1,SLC35A4,192.0
SATB1,CTPS2,223.0
SATB1,CYP51,294.0
SATB1,CEP68,209.0
SATB1,AAR2,185.0
SATB1,COPB1,240.0
SATB1,AFF4,185.0
SATB1,BLCAP,361.0
SATB1,NOP2,261.0
SATB1,SLA2,245.0
SATB1,D10WSU102E,221.0
SATB1,P2RX4,274.0
SATB1,RHOH,248.0
SATB1,IPO9,371.0
SATB1,ARHGAP4,236.0
SATB1,ERAP1,405.0
SATB1,RARS,228.0
SATB1,CRK,234.0
SATB1,TGFBR2,206.0
SATB1,STK25,348.0
SATB1,SLC30A5,342.0
SATB1,STXBP4,235.0
SATB1,TMEM186,511.0
SATB1,ATP6V1A,257.0
SATB1,GSKIP,314.0
SATB1,FZR1,227.0
SATB1,H2-AB1,609.0
SATB1,KCTD12,189.0
SATB1,CD53,846.0
SATB1,ZFP141,310.0
SATB1,XAB2,340.0
SATB1,H2-OB,520.0
SATB1,AKNA,255.0
SATB1,NELFB,283.0
SATB1,DUSP2,296.0
SATB1,ZFP397,204.0
SATB1,KIF23,183.0
SATB1,MFAP3,251.0
SATB1,SLC39A11,219.0
SATB1,BAP1,188.0
SATB1,SERPINB9,491.0
SATB1,TFG,308.0
SATB1,POLR1B,316.0
SATB1,BTBD9,285.0
SATB1,MAP2K5,198.0
SATB1,FLCN,209.0
SATB1,LAP3,330.0
SATB1,H2-M3,286.0
SATB1,PXK,196.0
SATB1,KIZ,210.0
SATB1,PGGHG,183.0
SATB1,IIGP1,671.0
SATB1,SGTA,340.0
SATB1,ZFP110,267.0
SATB1,WDR45B,305.0
SATB1,MAP2K1,166.0
SATB1,SERINC1,340.0
SATB1,MCM3,182.0
SATB1,DNAJC10,407.0
SATB1,COG6,195.0
SATB1,RBL2,142.0
SATB1,PPCDC,288.0
SATB1,LTB,231.0
SATB1,USP4,213.0
SATB1,ALDH9A1,305.0
SATB1,CBFB,156.0
SATB1,SEH1L,215.0
SATB1,ISG20,209.0
SATB1,TOPORS,336.0
SATB1,MS4A6B,510.0
SATB1,CPQ,388.0
SATB1,ABCF3,325.0
SATB1,PAFAH1B2,241.0
SATB1,RMND5A,229.0
SATB1,ANAPC2,294.0
SATB1,NDEL1,204.0
SATB1,GOLPH3L,220.0
SATB1,LIN7C,276.0
SATB1,IKBKB,252.0
SATB1,SFXN3,252.0
SATB1,RDH11,346.0
SATB1,RBM18,335.0
SATB1,CDIP1,469.0
SATB1,NRBP1,183.0
SATB1,EPSTI1,243.0
SATB1,RASSF2,159.0
SATB1,MINDY1,184.0
SATB1,ATAD1,215.0
SATB1,RNF6,179.0
SATB1,PRKCH,220.0
SATB1,ELP3,231.0
SATB1,MYSM1,223.0
SATB1,TRIM26,165.0
SATB1,THUMPD3,164.0
SATB1,GYG,212.0
SATB1,ZFP715,340.0
SATB1,TMEM30A,291.0
SATB1,ETFBKMT,340.0
SATB1,COPS8,259.0
SATB1,PCMTD1,303.0
SATB1,CCL9,513.0
SATB1,GBP7,160.0
SATB1,ZDHHC20,278.0
SATB1,FOS,150.0
SATB1,RTP4,375.0
SATB1,GIMAP1,185.0
SATB1,DNAJC5,192.0
SATB1,CLN5,290.0
SATB1,PUS7,325.0
SATB1,EXOC2,183.0
SATB1,UNK,189.0
SATB1,ZKSCAN3,227.0
SATB1,UBE2L6,214.0
SATB1,IL27RA,256.0
SATB1,MAPKAPK3,200.0
SATB1,CNIH1,176.0
SATB1,CTR9,188.0
SATB1,ZFP871,208.0
SATB1,RCN2,179.0
SATB1,IRGM1,230.0
SATB1,GRN,297.0
SATB1,RELT,141.0
