Gene1,Gene2,Score
JUNB,ZFP367,413.0
JUNB,TOR3A,490.0
JUNB,BTG2,476.0
JUNB,PARP8,332.0
JUNB,TMX4,590.0
JUNB,SERPINB9,412.0
JUNB,SMPDL3A,589.0
JUNB,TRIM30A,457.0
JUNB,CTNNA1,964.0
JUNB,FOXRED1,405.0
JUNB,OASL2,395.0
JUNB,MAP2K1,490.0
JUNB,PLIN3,534.0
JUNB,AFG3L2,539.0
JUNB,VAV3,495.0
JUNB,PNPLA8,456.0
JUNB,WDR13,314.0
JUNB,CD82,397.0
JUNB,KLF10,660.0
JUNB,LCP2,388.0
JUNB,FBXW5,427.0
JUNB,DENND1C,550.0
JUNB,INTS13,435.0
JUNB,RGS1,410.0
JUNB,TMX3,269.0
JUNB,TRAFD1,288.0
JUNB,DNAJC10,351.0
JUNB,STX12,409.0
JUNB,IGSF6,524.0
JUNB,METAP1,637.0
JUNB,1600014C10RIK,738.0
JUNB,AKNA,409.0
JUNB,ARHGAP25,322.0
JUNB,ZFP62,331.0
JUNB,CCDC50,362.0
JUNB,UBAP1,382.0
JUNB,RGCC,499.0
JUNB,H2-M3,591.0
JUNB,PAQR7,580.0
JUNB,TBC1D15,426.0
JUNB,CMTM6,325.0
JUNB,MYADM,451.0
JUNB,IFNAR1,526.0
JUNB,FCGR3,453.0
JUNB,NADK,381.0
JUNB,MYCN,678.0
JUNB,HACD4,520.0
JUNB,HEATR5A,388.0
JUNB,DUSP1,488.0
JUNB,PQLC1,529.0
JUNB,TRMT2A,259.0
JUNB,ITFG1,235.0
JUNB,EYA1,452.0
JUNB,KDM3A,317.0
JUNB,PSEN1,234.0
JUNB,SESN1,531.0
JUNB,RHOH,548.0
JUNB,PAFAH1B2,477.0
JUNB,TCTA,381.0
JUNB,PSD4,406.0
JUNB,KIF23,371.0
JUNB,RAB44,477.0
JUNB,ABTB1,375.0
JUNB,UNK,400.0
JUNB,RCN2,297.0
JUNB,TREML2,318.0
JUNB,GPCPD1,291.0
JUNB,ILVBL,358.0
JUNB,ENTPD5,541.0
JUNB,ARAP1,327.0
JUNB,IRF1,503.0
JUNB,PAFAH2,335.0
JUNB,ITIH5,466.0
JUNB,POT1A,266.0
JUNB,ZFP655,287.0
JUNB,GLB1,331.0
JUNB,GRN,314.0
JUNB,PSAT1,427.0
JUNB,METTL7A1,457.0
JUNB,GYG,345.0
JUNB,CDIP1,270.0
JUNB,CSF2RB,498.0
JUNB,NDRG1,402.0
JUNB,NCOA7,404.0
JUNB,IPO4,348.0
JUNB,AW549877,435.0
JUNB,FGL2,403.0
JUNB,IL15,362.0
JUNB,CDS2,305.0
JUNB,H2-OB,358.0
JUNB,UBA3,258.0
JUNB,IDH1,315.0
JUNB,CCL9,434.0
JUNB,CYBC1,406.0
JUNB,MKI67,314.0
JUNB,RNASEL,299.0
JUNB,ABHD16A,229.0
JUNB,ELP3,305.0
JUNB,PPT1,330.0
JUNB,TRIM35,444.0
JUNB,ZFP386,284.0
JUNB,IKBKG,294.0
JUNB,PLEKHO2,323.0
JUNB,TRIM44,286.0
JUNB,SGTA,312.0
JUNB,FES,375.0
JUNB,PRKAB1,295.0
JUNB,ZFP263,377.0
JUNB,CTSL,221.0
JUNB,CHD9,350.0
JUNB,PCMTD1,250.0
JUNB,CYFIP1,186.0
JUNB,RAB32,296.0
JUNB,MICU1,390.0
JUNB,PML,282.0
JUNB,PRPF4,359.0
JUNB,IER3,302.0
JUNB,PLAA,255.0
JUNB,CSF3R,246.0
JUNB,TARS,284.0
JUNB,INO80D,385.0
JUNB,MAN1A,310.0
JUNB,STAT2,272.0
JUNB,SLC2A3,346.0
JUNB,METTL27,381.0
JUNB,CLN5,311.0
JUNB,FBXO11,346.0
JUNB,YOD1,275.0
JUNB,UAP1L1,394.0
JUNB,MAD2L1,233.0
JUNB,DHFR,484.0
JUNB,ICAM1,281.0
JUNB,CTPS2,320.0
JUNB,HSD3B7,243.0
JUNB,E2F6,450.0
JUNB,ELF4,344.0
JUNB,VWA5A,238.0
JUNB,TIMM29,249.0
JUNB,CDK17,299.0
JUNB,FAM120B,286.0
JUNB,CTSH,297.0
JUNB,ZFP35,280.0
JUNB,CTSS,297.0
JUNB,SLCO3A1,307.0
JUNB,ZFP715,276.0
JUNB,1110059E24RIK,334.0
JUNB,PFKP,348.0
JUNB,GSR,284.0
JUNB,NAMPT,311.0
JUNB,SLC39A11,149.0
JUNB,USP3,180.0
JUNB,CNRIP1,259.0
JUNB,ANXA3,230.0
JUNB,SLFN8,219.0
JUNB,WDR75,200.0
JUNB,MTREX,287.0
JUNB,MFSD1,185.0
JUNB,FBXL3,239.0
JUNB,TYROBP,251.0
JUNB,AHCYL1,211.0
JUNB,FCER1G,258.0
JUNB,CNOT7,195.0
JUNB,IMPACT,151.0
JUNB,HARS2,213.0
JUNB,CCNG1,166.0
JUNB,TNFRSF21,200.0
JUNB,GNAI3,213.0
JUNB,BID,196.0
JUNB,ARHGEF39,294.0
JUNB,PDZK1IP1,271.0
JUNB,LONP1,194.0
JUNB,CYTH4,319.0
JUNB,DEF8,204.0
JUNB,SLC30A5,203.0
JUNB,SC5D,316.0
JUNB,D10WSU102E,356.0
JUNB,CYLD,190.0
JUNB,AAR2,201.0
JUNB,COLGALT1,182.0
JUNB,TUBGCP2,193.0
JUNB,CYP51,234.0
JUNB,SUPT7L,162.0
JUNB,NUDT19,161.0
JUNB,MAPKAPK3,171.0
JUNB,ARHGAP1,180.0
JUNB,GIMAP5,181.0
JUNB,FDFT1,221.0
JUNB,COPB1,172.0
JUNB,CHP1,222.0
JUNB,ZFP512,229.0
JUNB,NFAM1,253.0
JUNB,MYO1F,275.0
JUNB,ANXA1,254.0
JUNB,UMPS,250.0
JUNB,CD74,245.0
JUNB,IGTP,158.0
JUNB,EMILIN1,278.0
JUNB,FOS,171.0
JUNB,RRM1,220.0
JUNB,ZFP472,211.0
JUNB,IFIH1,211.0
JUNB,DHX58,228.0
JUNB,STX5A,225.0
JUNB,TAPBPL,194.0
JUNB,SLC12A6,223.0
JUNB,RABIF,221.0
JUNB,NCF1,208.0
JUNB,HERC4,169.0
JUNB,OAS1A,142.0
JUNB,ABHD4,210.0
JUNB,SLC6A6,181.0
JUNB,AKAP8L,129.0
JUNB,TMEM129,209.0
JUNB,TACC3,209.0
JUNB,ARMC8,236.0
JUNB,SH2D3C,195.0
JUNB,PPCDC,220.0
JUNB,CD84,187.0
JUNB,CYB5R1,180.0
JUNB,UBE2G2,221.0
JUNB,PAPSS1,175.0
JUNB,COPG1,200.0
JUNB,NCEH1,189.0
JUNB,EXOC2,200.0
JUNB,IL4RA,166.0
JUNB,VPS33B,191.0
JUNB,RNF14,186.0
JUNB,TMEM186,200.0
JUNB,GYPC,175.0
JUNB,CDC42SE2,172.0
JUNB,TOPORS,162.0
JUNB,SAT1,169.0
JUNB,GPR65,198.0
JUNB,MS4A6C,191.0
JUNB,ATP6AP2,232.0
JUNB,BAG2,312.0
JUNB,OSBPL2,172.0
JUNB,FGFR1OP,181.0
JUNB,ERAP1,182.0
JUNB,RRM2,163.0
JUNB,FEM1C,193.0
JUNB,DDX58,112.0
JUNB,LYN,184.0
JUNB,ARF3,180.0
JUNB,PPP6C,172.0
JUNB,MYO5A,156.0
JUNB,ABCF3,153.0
JUNB,CROT,181.0
JUNB,LDAH,171.0
JUNB,IARS,161.0
JUNB,POLR2B,172.0
JUNB,LEPROT,200.0
JUNB,IRF9,163.0
JUNB,TOX4,146.0
JUNB,PGM1,158.0
JUNB,PDCL,175.0
JUNB,NUDCD3,185.0
JUNB,ALG2,185.0
JUNB,TMUB2,161.0
JUNB,CUL3,156.0
JUNB,RNASE6,173.0
JUNB,HEXA,163.0
JUNB,XAB2,138.0
JUNB,PON3,138.0
JUNB,UBA5,144.0
JUNB,BTK,145.0
JUNB,ADCK1,181.0
JUNB,SLC35B4,252.0
JUNB,STK25,250.0
JUNB,GFI1,151.0
JUNB,ARHGEF3,247.0
JUNB,PIGQ,145.0
JUNB,RNF145,139.0
JUNB,IL21R,132.0
JUNB,NEK6,238.0
JUNB,B4GALT4,238.0
JUNB,SNX30,235.0
JUNB,ALDH9A1,131.0
JUNB,ZDHHC6,116.0
JUNB,ABCG2,129.0
JUNB,RARS,218.0
JUNB,GUF1,115.0
JUNB,IRF8,108.0
JUNB,TSPAN14,209.0
JUNB,MORC3,208.0
JUNB,AK3,208.0
JUNB,TMEM173,205.0
JUNB,CD52,201.0
JUNB,ALAS1,197.0
JUNB,REXO4,106.0
JUNB,DRAM2,194.0
JUNB,CEPT1,194.0
JUNB,INKA1,190.0
JUNB,4833439L19RIK,185.0
JUNB,DCAF11,106.0
JUNB,AMPD2,183.0
JUNB,HAUS2,181.0
JUNB,CASP12,178.0
JUNB,NFAT5,175.0
JUNB,RGS2,173.0
JUNB,PTGS1,173.0
JUNB,F11R,173.0
JUNB,STX7,172.0
JUNB,WDR41,171.0
JUNB,SLC28A2,167.0
JUNB,TRMT11,166.0
JUNB,CTDSP2,163.0
JUNB,USP8,157.0
JUNB,POR,157.0
JUNB,ETFBKMT,157.0
JUNB,ARHGAP4,156.0
JUNB,LDHB,154.0
JUNB,TESPA1,153.0
JUNB,RNF13,152.0
JUNB,SLC17A9,149.0
JUNB,MTMR6,149.0
JUNB,ARL8B,149.0
JUNB,CPQ,148.0
JUNB,POLE3,147.0
JUNB,TPM4,144.0
JUNB,CDK19,144.0
JUNB,MCFD2,141.0
JUNB,STAT6,140.0
JUNB,IL27RA,140.0
JUNB,GOLPH3,140.0
JUNB,NEK7,139.0
JUNB,FUCA2,138.0
JUNB,MAPK9,137.0
JUNB,CSGALNACT2,135.0
JUNB,TMEM164,133.0
JUNB,KAT7,133.0
JUNB,SIAE,132.0
JUNB,CD48,132.0
JUNB,BCL2,132.0
JUNB,TBL3,131.0
JUNB,PLXNC1,131.0
JUNB,PRIM2,130.0
JUNB,P2RX4,129.0
JUNB,LZTR1,129.0
JUNB,IKZF2,129.0
JUNB,CYB5R3,129.0
JUNB,WDR55,126.0
JUNB,RFC4,126.0
JUNB,PPME1,126.0
JUNB,P2RX1,126.0
JUNB,INPP5K,125.0
JUNB,KLHL24,124.0
JUNB,SLC39A6,123.0
JUNB,ZNRF2,120.0
JUNB,SCFD1,118.0
JUNB,DHRS3,117.0
JUNB,PQLC3,116.0
JUNB,SLC35A1,115.0
JUNB,PLIN2,115.0
JUNB,FLCN,115.0
JUNB,DCAF13,115.0
JUNB,RAB18,113.0
JUNB,PAK1,112.0
JUNB,D230025D16RIK,112.0
JUNB,MINDY1,110.0
JUNB,MAN2B2,110.0
JUNB,ARL6IP6,110.0
JUNB,CNOT10,109.0
JUNB,CERS4,109.0
JUNB,CHMP7,108.0
JUNB,AFF4,108.0
JUNB,AP1G2,107.0
JUNB,ZFP930,104.0
JUNB,RNF6,104.0
JUNB,NDE1,104.0
JUNB,BTBD9,104.0
JUNB,UNC93B1,102.0
JUNB,LANCL2,102.0
JUNB,PREP,101.0
JUNB,NDFIP2,101.0
JUNB,NCAPD2,101.0
JUNB,DNPEP,101.0
JUNB,APEH,101.0
JUNB,SSH3,220.0
NFAT5,SLC6A6,169.0
NFAT5,STXBP4,166.0
NFAT5,CLCN4,147.0
NFAT5,AMPD2,122.0
NFAT5,TIPIN,105.0
NFAT5,TRPC6,169.0
RPA1,EMID1,502.0
RPA1,CEPT1,379.0
RPA1,FNTA,232.0
RPA1,CLCN4,201.0
RPA1,NEK6,214.0
RPA1,BIRC2,172.0
RPA1,YOD1,176.0
RPA1,PRIM2,178.0
RPA1,ANKS3,142.0
RPA1,GIMAP1,126.0
RPA1,GMFB,111.0
RPA1,LZTR1,109.0
STAT2,IRF9,4302.0
STAT2,TRIM30A,4215.0
STAT2,RTP4,4426.0
STAT2,IRGM1,3425.0
STAT2,TGTP2,3911.0
STAT2,OASL2,4073.0
STAT2,PML,3711.0
STAT2,TOR3A,3321.0
STAT2,IRGM2,3037.0
STAT2,SLFN8,3704.0
STAT2,IGTP,3050.0
STAT2,GM12250,3360.0
STAT2,XAF1,3149.0
STAT2,OAS1A,3901.0
STAT2,IRF7,2885.0
STAT2,NAMPT,1945.0
STAT2,KLF10,1992.0
STAT2,PARP9,2823.0
STAT2,IFIH1,2919.0
STAT2,GBP7,3453.0
STAT2,SAMD9L,2582.0
STAT2,NDOR1,1739.0
STAT2,PPIL4,1671.0
STAT2,SP100,2535.0
STAT2,GBP3,3654.0
STAT2,CLPTM1L,1534.0
STAT2,SPTLC1,1470.0
STAT2,FOXRED1,1686.0
STAT2,LONP1,1442.0
STAT2,ANKFY1,2687.0
STAT2,DDHD2,1598.0
STAT2,TRAFD1,3529.0
STAT2,BAP1,1459.0
STAT2,ARID5A,1799.0
STAT2,COA5,1366.0
STAT2,DHX58,2357.0
STAT2,P2RY14,2934.0
STAT2,GUF1,1285.0
STAT2,PHF11B,2699.0
STAT2,EPSTI1,1686.0
STAT2,PLAA,1319.0
STAT2,WDR45B,1363.0
STAT2,MOV10,1933.0
STAT2,RFC4,1356.0
STAT2,WARS,1012.0
STAT2,MFSD1,1230.0
STAT2,TRMT2A,952.0
STAT2,ANAPC2,1103.0
STAT2,WDR4,1229.0
STAT2,UBE2G2,1248.0
STAT2,IRF1,773.0
STAT2,PSMF1,1091.0
STAT2,XAB2,1066.0
STAT2,DUS1L,1054.0
STAT2,TIMM29,1118.0
STAT2,RRM1,983.0
STAT2,OTUD6B,1088.0
STAT2,UBA7,1953.0
STAT2,HELLS,1065.0
STAT2,SERPINA3G,1424.0
STAT2,EXOC3,1130.0
STAT2,TREML2,2320.0
STAT2,NEK9,1027.0
STAT2,PRKACB,889.0
STAT2,PARP12,1940.0
STAT2,CCDC50,1434.0
STAT2,PIGQ,850.0
STAT2,ATP9B,903.0
STAT2,VAMP3,992.0
STAT2,COQ8A,991.0
STAT2,AHCYL1,954.0
STAT2,DDX58,1508.0
STAT2,RARS,835.0
STAT2,IFI44,2461.0
STAT2,VPS11,934.0
STAT2,GNA13,1314.0
STAT2,NUDCD3,929.0
STAT2,TBL3,760.0
STAT2,CNOT10,658.0
STAT2,IIGP1,2268.0
STAT2,TMEM229B,1296.0
STAT2,HAUS2,769.0
STAT2,RBM18,736.0
STAT2,MTMR14,1137.0
STAT2,NARFL,760.0
STAT2,CD69,1000.0
STAT2,PMPCA,616.0
STAT2,KLHL7,688.0
STAT2,APPL2,729.0
STAT2,SLC35A1,658.0
STAT2,FEM1C,887.0
STAT2,GALK2,711.0
STAT2,ZFP62,587.0
STAT2,LDAH,558.0
STAT2,MORC3,663.0
STAT2,NCOA7,1308.0
STAT2,ACSL3,552.0
STAT2,NUDT19,539.0
STAT2,CTSS,993.0
STAT2,JUN,587.0
STAT2,SERINC1,614.0
STAT2,NFKBIA,618.0
STAT2,IRF8,515.0
STAT2,DHFR,718.0
STAT2,ATP13A1,430.0
STAT2,GBP2,1428.0
STAT2,RGCC,718.0
STAT2,MAN2B2,763.0
STAT2,MAP2K1,968.0
STAT2,SCFD1,591.0
STAT2,PXK,495.0
STAT2,ZZZ3,519.0
STAT2,CASP4,858.0
STAT2,ZFP367,587.0
STAT2,GOSR2,606.0
STAT2,GSKIP,511.0
STAT2,TMEM30A,498.0
STAT2,PAFAH1B2,504.0
STAT2,VIPAS39,599.0
STAT2,ZFP869,467.0
STAT2,CHKA,706.0
STAT2,APLP2,539.0
STAT2,TOPORS,556.0
STAT2,LGALS8,952.0
STAT2,MARS,466.0
STAT2,ZFP512,591.0
STAT2,SLC39A6,459.0
STAT2,ELP2,459.0
STAT2,DHRS1,552.0
STAT2,AAR2,473.0
STAT2,PLD3,581.0
STAT2,IPO4,556.0
STAT2,HARS2,526.0
STAT2,NUP107,558.0
STAT2,COPG1,527.0
STAT2,NELFB,459.0
STAT2,FAM91A1,501.0
STAT2,NFAT5,526.0
STAT2,HIST1H2BC,501.0
STAT2,NOP2,682.0
STAT2,PRKAB1,470.0
STAT2,USP8,536.0
STAT2,GNAI3,455.0
STAT2,RABGGTB,655.0
STAT2,ATAD1,525.0
STAT2,AW549877,460.0
STAT2,RABIF,620.0
STAT2,MFSD14B,430.0
STAT2,RNF6,521.0
STAT2,SC5D,435.0
STAT2,SLC25A46,467.0
STAT2,MFAP3,450.0
STAT2,ZFP1,363.0
STAT2,EXD2,574.0
STAT2,PRPF4,508.0
STAT2,UBR7,491.0
STAT2,PSEN1,549.0
STAT2,HEXA,494.0
STAT2,CD52,869.0
STAT2,ATG4B,519.0
STAT2,MAU2,496.0
STAT2,GOLT1B,505.0
STAT2,ABHD4,417.0
STAT2,ATF7,449.0
STAT2,TCIRG1,951.0
STAT2,MYSM1,390.0
STAT2,CHUK,500.0
STAT2,SPTLC2,311.0
STAT2,MAN1A,509.0
STAT2,UNK,352.0
STAT2,LCP2,970.0
STAT2,GMFB,402.0
STAT2,TMEM129,376.0
STAT2,TACC3,376.0
STAT2,B230219D22RIK,553.0
STAT2,ARL8B,601.0
STAT2,STK17B,598.0
STAT2,AACS,570.0
STAT2,RCN2,598.0
STAT2,YTHDF3,409.0
STAT2,DMTF1,476.0
STAT2,BIRC2,510.0
STAT2,TIPIN,482.0
STAT2,CNOT7,358.0
STAT2,LONP2,439.0
STAT2,NUDT16,413.0
STAT2,CAST,429.0
STAT2,EDC3,425.0
STAT2,D10WSU102E,456.0
STAT2,NDRG1,490.0
STAT2,INPP5K,526.0
STAT2,ARHGAP1,311.0
STAT2,STRIP1,356.0
STAT2,SLC2A1,532.0
STAT2,H1F0,372.0
STAT2,ZFP263,475.0
STAT2,DCAF11,378.0
STAT2,DUSP2,524.0
STAT2,PIK3C3,415.0
STAT2,TCF12,386.0
STAT2,RASA4,634.0
STAT2,CMTM6,370.0
STAT2,CHP1,417.0
STAT2,NGLY1,400.0
STAT2,CHMP7,434.0
STAT2,TMEM175,444.0
STAT2,JUNB,427.0
STAT2,CCDC137,366.0
STAT2,ZFP655,455.0
STAT2,WDR41,410.0
STAT2,MAP2K5,396.0
STAT2,TOX4,395.0
STAT2,CDT1,437.0
STAT2,VPS26C,366.0
STAT2,PTTG1IP,550.0
STAT2,PGGHG,500.0
STAT2,NDFIP2,373.0
STAT2,POR,455.0
STAT2,ARF3,347.0
STAT2,CALU,335.0
STAT2,DUSP1,384.0
STAT2,DNAJC10,324.0
STAT2,CDCA4,483.0
STAT2,DNAJC5,487.0
STAT2,CYP51,396.0
STAT2,FOS,325.0
STAT2,CALCRL,551.0
STAT2,ITFG1,350.0
STAT2,METAP1D,380.0
STAT2,PHAX,301.0
STAT2,IL15,533.0
STAT2,CTSC,420.0
STAT2,ZFP386,287.0
STAT2,IMPACT,301.0
STAT2,SIKE1,449.0
STAT2,TAF12,421.0
STAT2,ASB8,364.0
STAT2,RFC5,359.0
STAT2,DCAF13,346.0
STAT2,CISH,328.0
STAT2,MLKL,586.0
STAT2,BTG2,531.0
STAT2,TUBGCP3,367.0
STAT2,CRNKL1,377.0
STAT2,SELL,423.0
STAT2,FLCN,334.0
STAT2,SLC30A5,443.0
STAT2,GANAB,398.0
STAT2,PRMT7,428.0
STAT2,RNF115,454.0
STAT2,ARL6IP6,295.0
STAT2,DPH6,422.0
STAT2,RNF14,305.0
STAT2,TUBGCP2,357.0
STAT2,1110059E24RIK,385.0
STAT2,RNASEL,680.0
STAT2,NCLN,570.0
STAT2,WDR73,416.0
STAT2,NCAPD2,235.0
STAT2,TBC1D15,374.0
STAT2,PPP1R15A,493.0
STAT2,ZKSCAN3,232.0
STAT2,TMX1,464.0
STAT2,FBXW5,356.0
STAT2,ETFBKMT,338.0
STAT2,TRMT11,323.0
STAT2,ZFP397,294.0
STAT2,CRK,438.0
STAT2,MCM3,295.0
STAT2,PTDSS1,270.0
STAT2,STXBP4,216.0
STAT2,CERS5,424.0
STAT2,SUPT7L,254.0
STAT2,RGS2,375.0
STAT2,NDEL1,392.0
STAT2,ATG12,351.0
STAT2,AP3S1,351.0
STAT2,ANAPC4,326.0
STAT2,UTP4,327.0
STAT2,ARRDC3,370.0
STAT2,CAPN7,318.0
STAT2,PITPNB,422.0
STAT2,P2RX4,314.0
STAT2,XPC,357.0
STAT2,RCC1,300.0
STAT2,PPP6C,257.0
STAT2,PQLC3,318.0
STAT2,FCHO2,460.0
STAT2,POLR1B,344.0
STAT2,HMG20A,258.0
STAT2,VPS4B,293.0
STAT2,SESN1,259.0
STAT2,MCM5,320.0
STAT2,PPME1,357.0
STAT2,FAM120B,342.0
STAT2,JAK3,350.0
STAT2,FCHSD2,270.0
STAT2,USP4,264.0
STAT2,FAR1,302.0
STAT2,SMIM15,350.0
STAT2,PPAT,269.0
STAT2,ICAM1,326.0
STAT2,SDHAF2,254.0
STAT2,COG7,326.0
STAT2,LZTR1,262.0
STAT2,INO80D,293.0
STAT2,FBXL3,315.0
STAT2,RMND5A,283.0
STAT2,PIM2,399.0
STAT2,ARMC8,219.0
STAT2,CASP2,228.0
STAT2,RGS1,276.0
STAT2,PNPLA8,278.0
STAT2,YOD1,282.0
STAT2,TCTA,447.0
STAT2,ALAS1,350.0
STAT2,MIS12,248.0
STAT2,ZFP715,281.0
STAT2,SLC6A6,329.0
STAT2,ZDHHC6,234.0
STAT2,PCYT2,353.0
STAT2,TOLLIP,292.0
STAT2,RAB18,231.0
STAT2,SLC35B3,251.0
STAT2,CUL3,211.0
STAT2,STX12,367.0
STAT2,MYO5A,298.0
STAT2,CLCN4,236.0
STAT2,CDC42SE2,256.0
STAT2,IFNAR1,350.0
STAT2,ZFP110,221.0
STAT2,INTS13,286.0
STAT2,EXOC2,333.0
STAT2,MCM4,214.0
STAT2,USP3,235.0
STAT2,USP10,230.0
STAT2,REXO4,237.0
STAT2,CYB5R3,333.0
STAT2,CHMP3,198.0
STAT2,CUL2,314.0
STAT2,JPT2,305.0
STAT2,GDI1,254.0
STAT2,TRIM59,310.0
STAT2,RELT,328.0
STAT2,TMEM97,321.0
STAT2,MAD2L1,331.0
STAT2,ZNRF2,424.0
STAT2,ZFP871,306.0
STAT2,USP37,217.0
STAT2,FBXL5,304.0
STAT2,IARS,423.0
STAT2,NRBP1,267.0
STAT2,KAT7,270.0
STAT2,UBA5,259.0
STAT2,FAM136A,303.0
STAT2,TMEM43,308.0
STAT2,FAM76B,304.0
STAT2,COLGALT1,398.0
STAT2,ABRAXAS2,214.0
STAT2,POGLUT1,206.0
STAT2,ASAH1,227.0
STAT2,TRIM44,215.0
STAT2,ANKRD46,229.0
STAT2,RANBP3,309.0
STAT2,DRAM2,273.0
STAT2,CEPT1,273.0
STAT2,PFKP,358.0
STAT2,MOGS,365.0
STAT2,ENPP4,268.0
STAT2,ACOX1,288.0
STAT2,TMX4,314.0
STAT2,BID,378.0
STAT2,IPO9,269.0
STAT2,POT1A,379.0
STAT2,STT3B,260.0
STAT2,GMNN,301.0
STAT2,E2F6,207.0
STAT2,WDR75,239.0
STAT2,GBA2,248.0
STAT2,SLC39A11,290.0
STAT2,EDEM2,402.0
STAT2,ABTB1,257.0
STAT2,PXYLP1,236.0
STAT2,UBE2L6,514.0
STAT2,CDK19,311.0
STAT2,BCL2,246.0
STAT2,RRM2,435.0
STAT2,RMND5B,172.0
STAT2,MED16,242.0
STAT2,ABI1,272.0
STAT2,TMEM206,283.0
STAT2,PLIN3,240.0
STAT2,ZFP24,330.0
STAT2,METAP1,232.0
STAT2,CLN5,273.0
STAT2,UNC93B1,376.0
STAT2,SETD2,206.0
STAT2,NADK,249.0
STAT2,PSAT1,191.0
STAT2,TOP2A,359.0
STAT2,GIMAP5,285.0
STAT2,KIDINS220,264.0
STAT2,MTREX,250.0
STAT2,FZR1,211.0
STAT2,TYMS,371.0
STAT2,PPOX,272.0
STAT2,GNG12,246.0
STAT2,TMEM186,155.0
STAT2,FTSJ3,252.0
STAT2,ACAA2,393.0
STAT2,PSTPIP1,279.0
STAT2,AKAP8L,312.0
STAT2,MSH6,280.0
STAT2,SLC25A45,241.0
STAT2,RNF145,280.0
STAT2,MOB3C,262.0
STAT2,PREP,268.0
STAT2,ADCK1,159.0
STAT2,D230025D16RIK,310.0
STAT2,GYG,198.0
STAT2,CTC1,298.0
STAT2,ANXA1,372.0
STAT2,TRIM35,329.0
STAT2,TFEC,575.0
STAT2,GMCL1,354.0
STAT2,VPS35,243.0
STAT2,ORC6,243.0
STAT2,CLPX,203.0
STAT2,CDIP1,251.0
STAT2,RANGAP1,285.0
STAT2,POLR2B,228.0
STAT2,FCER1G,453.0
STAT2,ABL1,273.0
STAT2,FLNB,350.0
STAT2,ARHGEF3,263.0
STAT2,CSGALNACT2,267.0
STAT2,NCEH1,265.0
STAT2,SNX30,319.0
STAT2,AFG3L2,170.0
STAT2,HSDL1,332.0
STAT2,IDH1,349.0
STAT2,IER3,411.0
STAT2,SWAP70,204.0
STAT2,DYNC1LI2,171.0
STAT2,ATP6V1A,262.0
STAT2,PTPN22,249.0
STAT2,CDS2,248.0
STAT2,CASP1,412.0
STAT2,MTMR6,214.0
STAT2,ZFP36,400.0
STAT2,GOLPH3,299.0
STAT2,TAPBPL,261.0
STAT2,RPA1,343.0
STAT2,CCNG1,323.0
STAT2,AFF4,177.0
STAT2,FBXO11,294.0
STAT2,SPECC1L,259.0
STAT2,MSMO1,254.0
STAT2,GCNT2,371.0
STAT2,MBTPS1,239.0
STAT2,KPNA3,277.0
STAT2,UMPS,189.0
STAT2,RNF219,250.0
STAT2,BC005561,416.0
STAT2,PDCL,152.0
STAT2,LAP3,247.0
STAT2,VWA5A,383.0
STAT2,4833439L19RIK,165.0
STAT2,STARD4,243.0
STAT2,KDM3A,201.0
STAT2,LRMP,194.0
STAT2,PLEK,219.0
STAT2,SHMT1,268.0
STAT2,HMGCS1,346.0
STAT2,DENND1C,209.0
STAT2,FBH1,244.0
STAT2,ILVBL,259.0
STAT2,GIMAP6,256.0
STAT2,FNTA,168.0
STAT2,TNFRSF1B,238.0
STAT2,COPB1,262.0
STAT2,SGPL1,188.0
STAT2,GPCPD1,267.0
STAT2,SDF2L1,264.0
STAT2,NDE1,250.0
STAT2,AK3,162.0
STAT2,OSBPL2,189.0
STAT2,LRRCC1,211.0
STAT2,ZFP472,189.0
STAT2,ZFP451,248.0
STAT2,TMUB2,185.0
STAT2,RASSF5,195.0
STAT2,FAM160B1,366.0
STAT2,ALDH6A1,239.0
STAT2,ST8SIA4,234.0
STAT2,RNF2,229.0
STAT2,SMAD2,236.0
STAT2,ELP3,286.0
STAT2,FGFR1OP,298.0
STAT2,TPST2,193.0
STAT2,FDFT1,317.0
STAT2,INTS6L,186.0
STAT2,MAPK9,270.0
STAT2,KIF23,341.0
STAT2,PAPSS1,206.0
STAT2,PPM1H,204.0
STAT2,APEH,149.0
STAT2,ZFP35,206.0
STAT2,ABHD16A,207.0
STAT2,VPS41,206.0
STAT2,ZMYM2,169.0
STAT2,PSD4,300.0
STAT2,TVP23B,196.0
STAT2,PPT1,213.0
STAT2,UBL4A,159.0
STAT2,LANCL2,278.0
STAT2,ERAP1,158.0
STAT2,CROT,175.0
STAT2,OTULINL,263.0
STAT2,GAA,150.0
STAT2,HPCAL1,219.0
STAT2,AGPS,381.0
STAT2,ZFP141,190.0
STAT2,DNPEP,226.0
STAT2,ARAP1,259.0
STAT2,LY6A,178.0
STAT2,GUSB,219.0
STAT2,CCNG2,212.0
STAT2,SGTA,222.0
STAT2,MICU1,217.0
STAT2,PARP8,179.0
STAT2,STX5A,197.0
STAT2,SEC22A,232.0
STAT2,RNF13,168.0
STAT2,FBXO21,228.0
STAT2,KLHL24,166.0
STAT2,H2-M3,219.0
STAT2,PCMTD1,211.0
STAT2,PAFAH2,251.0
STAT2,SNAP47,264.0
STAT2,CST7,165.0
STAT2,TMX3,239.0
STAT2,PANX1,165.0
